Symbol	GSM452235	GSM452236	GSM452237	GSM452238	GSM452239	GSM452240	GSM452241	GSM452242	GSM452243	GSM452246	GSM452247	GSM452248	GSM452250	GSM452251	GSM452252	GSM452253	GSM452254	GSM452255	GSM452256	GSM452257	GSM452258	GSM452259	GSM452260
IFT122	1.03743	1.11332	3.76581	2.30736	0.560211	0.513237	1.36725	1.17797	0.561786	1.39407	0.694628	1.44999	0.767984	1.70011	0.938663	0.684027	1.19961	0.895733	1.8577	1.21651	0.586311	1.02658	2.03528
GAB4	20.7413	16.3584	25.248	6.74809	3.76699	21.6122	13.8043	7.22972	31.8603	10.9229	14.5235	17.0116	15.2104	21.3937	19.0077	18.4311	22.9633	16.7489	3.08983	24.3922	10.8439	18.444	11.4698
INPP4B	10.9172	4.05328	8.62763	2.79915	4.33364	3.43168	1.56223	2.82685	8.57985	1.70393	3.26452	7.83182	2.02442	4.48403	10.7787	4.70458	23.3161	6.48153	30.6462	1.41801	1.64426	7.03585	3.30716
TBC1D7	2.18596	0.923393	2.31305	1.93197	1.33129	2.67062	2.70222	1.57753	2.08088	4.41957	2.23122	1.13282	3.65325	1.53697	4.67066	1.37237	1.23266	1.40173	7.16377	2.66841	2.84975	1.73692	4.8419
PIGG	21.6453	9.80447	55.2458	49.5863	98.8601	26.875	40.2194	36.7905	34.0961	5.89625	18.9831	59.9311	31.8056	31.5363	40.6211	64.8194	37.2227	26.0771	66.4649	35.7421	49.6423	28.8169	27.7032
SH2D4B	6.17779	8.91652	7.04123	25.533	22.0053	21.4197	11.5436	4.282	16.1152	17.3013	15.8936	9.78469	14.2066	13.5545	24.9873	20.1984	14.2575	13.1006	13.0784	24.4281	6.1707	20.2168	6.41771
WDR72	18.4057	39.8428	16.0098	16.7222	22.4101	22.2681	26.5947	15.6361	3.95179	25.0306	6.70961	32.1309	9.71633	14.6052	27.4732	16.6988	35.5379	23.0437	28.1564	7.38869	33.048	20.6566	27.079
CRABP1	6.61627	21.9412	10.1697	14.6633	23.5911	1.31917	19.6924	2.17478	5.89569	18.4308	13.0287	22.083	10.5422	17.745	9.17215	2.36335	11.0367	9.3297	1.95957	24.3043	8.93732	0.893427	18.3738
LCTL	3.55504	0.809997	1.14671	0.569833	6.16295	3.24401	5.50661	6.06285	8.43978	7.23353	4.53436	2.25351	0.650788	6.30543	1.09532	15.2801	1.83031	3.47327	19.5846	3.50551	12.0661	7.88009	5.43929
FAM83B	3.73373	10.2432	1.92755	4.29328	2.17652	1.57265	11.6246	1.97582	7.19284	6.11867	0.768251	0.736474	5.27962	3.88389	3.30987	0.958965	7.47068	5.08588	11.3298	22.6387	6.46123	9.0881	4.34631
SOBP	1.21416	14.8738	0.758094	40.0377	6.63511	30.9213	26.2142	5.81205	23.5432	5.18235	5.19888	24.4523	4.92859	29.7242	0.933394	17.9934	5.06076	30.368	43.0987	3.57961	7.89683	23.2285	2.29375
GARNL3	3.57465	1.12147	8.55636	1.20971	2.39578	5.12161	0.976534	1.72403	0.8148	0.626233	2.87506	3.32985	1.27513	1.4519	1.04259	2.17	3.98097	0.805136	4.00885	5.50203	1.99915	0.690368	1.64002
PLD5	12.1356	12.4474	1.48028	1.01376	1.74233	1.31978	1.68795	7.12303	1.14443	0.664957	0.415024	1.96608	6.66068	7.22627	2.20285	0.415452	5.6097	5.52155	1.50313	1.73034	16.536	6.80354	0.933532
MRPS27	17.1469	16.9882	12.5617	3.11285	9.06637	12.0871	8.04325	4.89052	2.8578	4.65507	9.55274	4.67533	2.26055	8.77277	14.4726	15.5416	16.9781	15.6905	2.39011	19.1684	19.4249	13.1323	15.295
CEP41	24.8491	14.0303	2.90743	3.00927	9.6164	3.666	15.2651	19.304	16.6845	18.4412	13.3322	21.4603	19.2274	41.8829	37.5106	15.4518	34.5537	26.0994	21.8901	19.0537	19.7535	20.9205	15.6566
ANKRD31	3.01608	3.05552	4.46207	3.15942	3.17555	1.85327	1.90135	1.73802	1.75655	2.65191	0.971565	2.22523	4.02248	1.73125	4.54863	3.65755	3.5314	2.05308	11.6065	1.75502	2.05355	11.5496	5.66058
COL27A1	4.12701	6.78502	23.6545	22.6923	17.1826	24.7983	4.80087	4.49189	4.30582	10.3556	9.80525	24.9786	12.612	36.2471	4.80412	7.0454	2.56343	19.5822	46.7119	6.7768	16.3521	14.6038	39.821
ZNF804B	1.30501	0.550654	0.707865	13.6758	6.182	4.00654	9.32815	0.511483	4.34968	0.74192	0.384088	5.31457	4.99536	13.3355	1.13715	3.57438	1.85397	1.34857	17.0971	6.01728	5.37061	4.45278	1.27319
TCAF2	14.1576	3.51038	34.694	6.89867	5.8816	28.3894	18.1694	9.12153	39.8513	1.49926	23.3833	21.5768	8.00874	38.5818	25.4245	24.2081	22.5981	7.17271	14.5428	43.0946	3.79042	18.4422	3.35046
USP49	22.8759	19.2343	27.9522	10.2737	30.4041	34.1917	30.7457	37.951	31.1571	29.9105	27.6691	19.1371	34.3541	20.5999	45.1392	35.2483	6.35664	22.7339	56.0354	21.6401	45.0825	40.7396	33.1872
RELL2	100.29	75.707	94.1707	111.767	99.3127	93.0349	84.8773	107.482	65.858	73.9353	81.1021	116.151	66.3224	93.9461	77.1673	106.894	64.7517	106.847	147.579	107.956	58.1311	102.968	52.6224
TMEM235	1.52489	1.48915	0.885899	2.21005	1.84813	3.09449	21.7822	1.12817	8.95269	8.64611	1.06655	1.23153	5.34111	13.8006	8.05238	1.5939	1.67893	1.28608	4.15074	1.98749	2.58543	18.624	1.76383
KNCN	6.4328	28.7687	3.75239	9.03624	28.6503	11.4175	14.4745	6.33102	5.84452	3.31719	15.8468	5.24488	7.684	9.7963	5.64969	7.40354	9.05939	3.43215	16.9697	32.0782	10.8762	5.70586	6.84525
TREML4	46.571	29.6517	51.4111	49.9737	35.6952	44.9907	30.8554	42.9825	25.6444	32.6625	30.3423	40.6143	29.4621	33.0826	35.8152	48.5521	64.4355	39.1058	55.5003	40.5424	45.0308	28.9709	24.654
YTHDF3	26.2467	44.9511	59.0702	28.0872	22.2489	74.1214	31.2117	28.8012	61.8328	33.2963	42.8178	39.1817	51.1521	30.0354	44.3205	52.9638	66.3003	56.4206	27.2597	107.844	24.0046	75.8461	65.006
TMEM151B	62.3127	43.4908	67.5408	62.1408	26.8686	57.6751	34.0105	26.0523	10.4143	45.2185	42.6021	57.2283	26.9569	33.0254	71.9422	48.294	59.0038	7.22941	93.7978	59.9226	72.4615	74.0433	31.6782
MYH16	16.0789	2.48041	3.6353	22.4364	1.11078	13.1534	8.04664	14.044	10.8694	9.00507	0.852828	1.95767	0.992248	2.29867	11.0787	14.2395	6.77993	7.32291	20.7894	15.6703	4.91665	1.39211	16.6237
CAD	35.1369	27.6733	25.2407	16.3434	16.8126	16.4083	26.1953	12.4705	15.9167	42.0763	15.9315	16.4503	18.3619	23.3562	33.7896	29.3908	24.0543	19.1682	31.8863	21.0924	26.3431	36.4113	16.8282
NEK1	31.0972	13.6948	40.7231	28.5526	19.092	20.1993	41.62	21.5594	40.8209	31.3469	37.4869	40.2491	12.6273	40.696	48.3899	44.8455	25.4554	26.821	91.133	75.7512	57.1127	27.5189	22.2395
ABR	9.52537	37.7514	25.0218	15.4791	10.5251	31.3431	12.9522	7.31526	21.5995	14.0639	28.8136	15.6175	27.283	16.8103	10.3266	30.8143	33.6523	25.3133	6.51319	30.4964	14.0272	40.1979	15.6023
FBXW12	12.8393	4.83419	12.1896	3.33183	10.7293	4.53967	22.3114	3.61221	2.06821	27.9813	17.0786	19.7849	12.2891	25.8871	17.1945	13.5328	9.55229	2.21034	6.78426	6.96159	4.04456	5.83292	14.6226
DTHD1	5.43831	1.18457	7.99696	4.94339	10.3452	1.92832	9.84352	0.490146	13.4352	1.67983	10.8718	7.98159	1.99401	0.570958	2.63581	8.33636	2.10711	5.20401	1.60797	7.39399	8.05932	1.09637	3.03434
KIAA2012	23.5809	7.58156	13.689	26.9082	4.90716	15.392	14.3403	28.9315	25.4359	11.3731	18.3539	25.6537	6.01136	16.1494	6.03335	18.2199	32.7461	25.9765	19.1127	23.856	7.10769	17.1059	2.8845
MS4A15	10.4895	20.6812	18.4588	10.4947	10.0373	14.2077	9.62075	7.85659	13.5542	22.1313	1.00854	10.7395	16.4233	2.65667	2.82887	18.4138	20.74	11.7308	10.6306	17.9268	3.27579	15.0771	11.0821
PSPN	25.926	23.0807	14.4885	2.34298	10.1189	11.9235	2.68706	14.9481	16.9003	9.96893	1.67145	12.5057	2.65292	10.4644	1.3796	15.9008	15.2836	16.6962	9.60841	1.39793	22.9329	11.3927	15.6793
EMID1	2.71959	9.83965	3.78394	3.82559	9.04244	3.1434	2.25198	4.531	3.63355	3.89258	9.2893	1.34188	8.25752	3.88184	2.46388	3.10387	1.55037	2.76798	5.03688	1.66211	2.30057	11.7956	1.8599
HFM1	13.4376	13.444	15.5934	3.60626	18.4936	16.9755	22.1845	1.96913	6.09865	16.2582	8.97569	7.05309	11.7776	14.8139	6.04821	11.7297	2.07023	1.66417	44.6449	18.4398	4.84276	17.7716	12.0849
MPP7	31.1357	44.2775	26.3693	43.8837	41.448	40.2702	52.484	25.2474	25.6432	52.3561	24.8119	37.9998	27.3454	50.1607	46.0421	24.185	30.4864	41.0203	74.3008	43.0597	16.3589	47.4127	20.6117
POLR3A	11.773	26.9939	12.1116	17.3535	22.4277	2.05785	5.19526	13.0284	28.8602	6.22221	9.41691	9.75741	6.53125	13.3659	16.7159	24.4346	23.1018	11.5304	5.03493	14.7816	31.4466	11.896	23.6723
ZNF846	1.3426	12.6255	1.09332	6.94516	5.60121	3.86196	0.80899	10.1231	8.09416	5.5178	8.80079	13.1371	17.0884	6.63112	1.52976	6.9757	18.7728	6.70736	20.4326	5.99383	1.87577	5.27314	10.1645
PSAPL1	26.9402	14.1985	25.5679	11.0048	48.7751	59.9543	21.0829	21.0285	43.099	36.7237	12.2759	12.9877	35.1116	57.7523	44.4633	31.0036	62.0169	28.9984	62.6467	35.2263	26.9153	22.1492	16.421
ATP9B	25.3116	29.8015	19.8732	24.7061	29.8308	33.1698	4.74694	19.7258	23.874	27.9569	21.8968	17.9009	14.0969	19.3605	32.9126	30.2924	28.6046	13.7675	47.8412	30.8163	28.0536	15.1967	25.0659
ABHD12B	2.6305	3.63274	1.58945	1.82273	2.1696	18.1166	14.3758	7.8194	7.03742	2.51423	0.550572	1.99605	8.89607	1.73957	12.4979	1.80981	1.24889	3.00692	1.46829	2.26962	23.5957	19.8649	1.90837
SHANK2	2.38677	7.21227	0.957075	7.08783	5.25924	4.02089	4.35161	1.73457	3.62948	2.21447	3.39403	4.59522	5.66137	2.36164	4.23508	3.88511	4.04707	11.4123	41.1776	9.32221	5.22542	2.87275	2.19792
CEBPZOS	23.9957	20.5895	26.035	25.1184	20.9331	15.7671	28.5468	9.15399	21.6437	27.1559	22.0235	34.2249	30.3902	17.742	14.0723	18.6677	40.5979	14.3682	28.7743	30.527	41.2124	17.1981	39.3301
TXNDC8	10.7723	16.2658	26.0549	15.296	23.4175	41.115	22.6273	26.8064	16.5157	42.402	20.136	26.4764	11.877	6.83895	1.81622	18.1524	20.3383	13.038	24.5442	29.0627	18.9807	36.2843	19.9546
PNLDC1	18.8577	20.887	43.7895	5.33527	16.8032	15.2697	17.7997	11.5311	14.2933	24.0712	17.2823	26.3572	20.8761	20.726	26.6994	20.4234	13.7273	13.9086	26.6031	1.00178	30.6175	16.4624	3.85816
KRT72	71.8626	26.2956	44.6522	35.1332	42.3511	41.811	45.8488	9.0248	47.5428	4.38552	12.0871	26.1145	57.3869	65.1478	5.13442	18.754	55.3426	75.772	46.3865	52.264	48.6319	22.7494	24.2856
KLF13	22.1993	44.3492	41.3709	43.8305	15.5533	16.9582	32.0728	28.707	27.6356	20.3325	11.4177	27.451	21.9672	25.0543	9.7787	31.3662	33.3621	21.4794	42.664	24.5139	28.3423	25.5484	41.9073
ESCO2	7.43411	16.5788	6.94281	4.81375	11.4453	2.91623	9.81805	6.24861	2.76375	1.3194	11.4324	13.9318	1.94273	9.73063	10.0124	9.69484	11.5294	5.17208	22.7594	5.772	25.3441	7.31465	1.97209
P4HB	475.004	189.697	206.183	199.536	291.106	150.894	482.453	390.398	692.139	387.631	442.696	289.605	527.97	425.191	395.791	236.262	132.404	403.782	12.9295	358.568	177.156	493.415	92.2234
ASIC5	4.66351	13.1643	8.92605	6.64306	6.57538	17.5883	18.1506	21.3478	13.9511	6.93696	7.14077	8.52394	7.23609	5.30918	12.7786	19.552	24.8125	6.69497	28.933	12.3038	2.26487	10.1094	2.4592
FSTL4	4.45864	2.27358	1.50218	4.89072	1.95715	18.1555	2.8029	2.83821	5.89847	1.92015	1.65322	1.86188	0.99302	3.88642	2.86997	4.026	5.74125	2.61747	17.3673	2.91526	5.40742	2.19707	3.92325
SNRK	1.85545	2.94588	4.53112	19.6222	2.67817	16.1538	2.65867	3.07657	2.28524	3.81062	23.7784	12.7476	0.805318	22.317	16.2306	15.7718	3.36211	18.6611	5.93258	19.0963	3.52089	17.7917	3.07847
PRMT5	268.509	246.839	106.956	152.895	422.869	167.505	346.164	299.828	241.195	446.922	371.966	292.206	375.733	200.628	229.365	151.966	102.98	310.952	172.914	58.2416	298.45	245.929	256.239
GSN	24.5797	32.7098	8.3591	31.7314	4.39062	25.2687	39.0889	3.4393	9.97076	3.08979	14.2439	35.3038	5.63726	19.0588	3.69775	6.07151	13.6725	2.86817	6.63961	6.38363	6.15982	31.1632	16.2925
IFITM10	4.82769	7.64179	5.10239	2.91176	3.10716	8.68127	6.20694	35.5906	4.22157	14.2664	14.7034	3.12407	4.74282	4.34151	7.75569	8.97012	12.105	4.17194	11.2588	3.04443	17.935	2.56533	8.27408
TMC1	5.58477	6.3671	12.7727	4.29442	3.79069	14.4716	12.895	2.26806	10.7608	1.2346	8.94195	2.22736	2.36253	3.07782	11.6977	18.9275	8.62953	12.6848	2.98129	3.21562	14.2326	2.25896	14.5486
NUTM1	10.4043	4.78959	6.00286	7.91265	11.4171	32.8728	6.40682	6.93063	7.30156	5.14887	2.69188	12.1524	8.52746	5.20582	22.5921	9.22506	5.9939	7.44426	9.98527	15.0792	4.77893	14.1301	9.11478
EDN1	17.8959	16.0806	22.8202	23.3852	21.5954	24.1279	19.257	11.5212	19.5513	28.3166	23.0503	15.2494	22.8519	21.943	4.2473	42.9327	31.0538	37.3623	64.5091	26.9944	35.0706	25.775	26.7358
MGA	10.7192	0.469148	6.80739	0.528719	0.670162	1.1152	1.6024	0.587683	5.23955	7.02047	0.780108	9.5218	1.9077	2.22303	8.24136	0.347304	1.34771	4.92456	9.47808	7.76257	14.3314	0.2736	4.25536
RUNX1T1	23.7631	12.1563	2.21533	20.0214	18.8044	18.8088	12.9108	18.0623	5.82001	16.0157	1.69026	13.6858	15.43	11.9674	11.9792	23.0715	15.9523	14.0241	24.8821	22.9154	15.8245	2.38623	2.2458
SMIM13	62.1042	55.3472	63.8174	53.5365	72.8984	59.2895	50.9424	74.226	68.5767	126.003	88.752	79.8358	94.9716	53.603	82.4526	36.3559	37.4174	68.6137	46.2315	75.8785	143.229	67.3011	48.9707
NAT16	52.0543	77.4423	64.8245	80.1739	51.9741	139.875	20.5829	59.9641	50.2428	71.5612	57.3046	69.6054	58.5053	63.277	75.0393	91.1294	103.605	71.9329	149	121.389	114.825	58.4222	47.5644
ZNF852	8.30608	23.031	7.17342	1.44688	0.528266	22.0249	7.23992	10.3519	1.50692	12.117	17.9756	24.3271	1.75646	10.7373	9.40599	9.04981	16.7405	11.0347	2.90042	1.29463	7.26949	9.22131	22.6399
