Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
FAIM	0.271745098039215	-1.76335	0.493302238498766	0.626600708208209	0.865634779541688	-5.9560197890184
FAIM2	3.706	1.65016666666667	2.12201281532668	0.0516348990870691	0.305146665189946	-3.82427221555345
FAM107A	-0.0924509803921575	-2.14425	-0.216128482419228	0.830843652584676	0.949464609924396	-6.0527542236288
FAM110B	-0.226274509803921	-2.631	-0.374078948188946	0.711863162512633	0.902972019636962	-6.00678243917084
FAM110C	-1.09250980392157	-3.4033	-1.35363538820117	0.189354768859505	0.53589143899338	-5.20534842965515
FAM111A	-0.894274509803921	0.4502	-2.46268585917323	0.0219319589292317	0.208427372768266	-3.43521867736111
FAM111B	-2.05478431372549	1.0251	-3.75448870484408	0.00106955937866731	0.05856102340624	-0.739430373799079
FAM114A2	-0.217254901960785	-0.284	-0.511602801455981	0.613935657440638	0.859074945760812	-5.94701794131013
FAM117B	1.169	0.365470588235294	0.878354797304073	0.390500359015877	0.725749280913393	-5.53501533520901
FAM118A	-0.220745098039216	-0.3073	-0.529690203551157	0.601537840859719	0.853770743652036	-5.93780674608333
FAM118B	0.772215686274509	-2.34695	1.35106532454665	0.190164323928998	0.5366399565655	-5.20851808509138
FAM120A	0.407833333333334	0.0991052631578947	1.0299610337961	0.314529245639752	0.663311692588399	-5.55851332803205
FAM120AOS	-0.662254901960785	-0.86825	-1.93874491788175	0.0652335141814049	0.340766180627611	-4.36208036800208
FAM120B	-0.888098039215685	-0.51555	-1.39392859170107	0.177014529196268	0.520547910904207	-5.15499635364365
FAM131B	-1.43254901960784	-1.539	-1.91729289162139	0.0680417376736625	0.345281770438498	-4.39692052518448
FAM133B	0.232235294117647	-1.7826	0.555620550370836	0.583977586405128	0.84559744273031	-5.92405822302799
FAM135A	-0.281490196078431	-0.2996	-0.44928361251016	0.657544020142531	0.879314340192391	-5.97635759543701
FAM135B	0.133450980392158	0.0911	0.248469223101737	0.806035189884758	0.940686296383438	-6.04533109574455
FAM136A	0.698882352941176	-0.57795	1.4771110814661	0.153568172437519	0.490137311466087	-5.04719519666826
FAM13A	-0.813450980392157	0.8289	-1.3967212593227	0.176183496113494	0.518873205266383	-5.1514609075634
FAM13B	-1.05074509803922	-0.7348	-1.66745707286646	0.109345299660782	0.424518452301619	-4.78180336314879
FAM13C	0.691921568627451	-0.9102	1.07746192293261	0.292741191064904	0.642850704492771	-5.51601298068503
FAM149A	0.212901960784313	-2.1247	0.40270176926541	0.69098507564083	0.894139684304876	-5.99584778717052
FAM149B1	-0.758588235294117	1.7812	-1.33750568574361	0.194480671620869	0.541575957638893	-5.22515717463375
FAM151B	0.755254901960781	-0.4167	0.875856173540007	0.390403943203004	0.725631058201028	-5.7026017859945
FAM162A	0.609	-2.15835	1.45504581530667	0.159528093356455	0.496875297847735	-5.07629000549976
FAM163B	-0.187274509803922	0.05515	-0.497449480179827	0.623720059678425	0.864136383894636	-5.95400787033268
FAM167B	-0.541254901960783	-0.3794	-1.08268056738415	0.290467715934915	0.641020390063856	-5.51072015321881
FAM168A	-0.879509803921569	-0.82725	-1.73399951318943	0.0966618500477609	0.402818536495984	-4.68318086512404
FAM168B	-0.436941176470589	-1.9834	-0.978552018490135	0.338252312792123	0.685240512772392	-5.61195434485251
FAM169A	-0.844901960784313	-0.4165	-1.59706428573618	0.12426367901938	0.448622911687397	-4.88289639731656
FAM171B	-0.65321568627451	-2.8719	-0.902290759995718	0.376502829049843	0.715399855180647	-5.68015532417476
FAM174A	-0.542823529411765	0.9486	-0.887532567413208	0.384223053334443	0.721122846178528	-5.69276337344359
FAM174B	0.606895833333334	-4.21226315789474	1.36871471132488	0.185285902945397	0.531926272242226	-5.18261056043327
FAM177A1	0.413333333333333	-0.149	0.735877032530886	0.46944179736416	0.781099684504169	-5.81101054441785
FAM184A	-2.02176190476191	-0.442647058823529	-2.88977360125329	0.00925091631688687	0.141907260006614	-2.64080787757182
FAM184B	-1.70413725490196	1.66015	-1.84405883414886	0.0784427473870385	0.367695183768021	-4.51378914079015
FAM185A	-0.0742291666666661	-2.49384210526316	-0.14188844220216	0.888495426601465	0.968917315934944	-6.06146012812135
FAM186B	-0.827686274509804	-0.1072	-1.84360357948418	0.078511510672682	0.367783696755554	-4.51450545950584
FAM193A	-0.740901960784315	-1.2141	-1.69066275284191	0.104770810876714	0.417676643363146	-4.74774293666649
FAM199X	0.777133333333333	-0.426388888888889	1.44640220860568	0.163255053276654	0.502742834258609	-5.07955460785904
FAM200B	-1.62341176470588	0.4941	-3.38187634750117	0.00263687409203067	0.0841448175379768	-1.55473485325722
FAM204A	1.30088235294117	-0.59725	1.81179792670067	0.0834469088037598	0.378499416798028	-4.56423259264899
FAM20B	-0.304019607843138	-1.39975	-0.9834719492924	0.335879274892487	0.683640382934268	-5.60738036610727
FAM32A	-1.96247058823529	2.0809	-2.66071485930233	0.014151667355599	0.174506013681371	-3.05246076865089
FAM3A	-0.35713725490196	-1.3139	-0.514840121779744	0.611707839874414	0.857911325007737	-5.94539222910839
FAM3B	0.495019607843138	0.7091	0.840757648773119	0.409369104412822	0.73956587631588	-5.73144399030887
FAM3C	0.950395833333334	-1.649	1.31490680593294	0.202458378446386	0.550690575028069	-5.24838981777134
FAM3D	-0.0508235294117633	1.7158	-0.0459300551430884	0.963773018363584	0.990986815876692	-6.07482008218185
FAM50A	0.700372549019607	-2.18435	1.69483882235218	0.10396504783857	0.41621412202704	-4.74157539468792
FAM50B	-1.17290196078431	0.2127	-1.65445511396132	0.111981286366047	0.428402984160665	-4.80072944702135
FAM53A	2.30292857142857	0.2575625	1.76502033389013	0.0941519757759195	0.3982868051565	-4.50231636547845
FAM53B	-1.64606666666667	-0.281722222222222	-1.82313537233125	0.0829721920705662	0.377560634240402	-4.54289271192434
FAM53C	0.663020833333334	0.381	0.684538116885337	0.500982491051268	0.799435921312089	-5.84163844138604
FAM76A	0.72721568627451	-1.0522	1.1781468346713	0.251103146513596	0.602821966668195	-5.40989543934016
FAM76B	-1.49758823529412	1.36805	-3.66277745149125	0.00133738083937923	0.064773725589402	-0.941745324273347
FAM78A	0.493470588235293	0.75145	0.920506258658424	0.367115982891294	0.709196103734952	-5.66432840112763
FAM78B	-0.4742	-0.243166666666667	-0.765795566066699	0.452568040630154	0.76839141909387	-5.77942884205432
FAM81A	-1.79343137254902	-0.73775	-3.43315937398237	0.00233120932411237	0.0798145470554816	-1.4437064247152
FAM83H	-1.24825490196078	-2.75635	-1.28065299515128	0.213417554751235	0.561967666368616	-5.29337003998626
FAM89B	-1.36196078431373	0.848	-2.44011403436401	0.0230362827953109	0.212751669609454	-3.4778446188281
FAM8A1	-0.937411764705883	2.6862	-1.32007134158589	0.200142782428849	0.548227457994427	-5.24634254649295
FAM91A1	-0.753411764705883	1.9666	-0.996289614004848	0.329750771165412	0.678709133542282	-5.5953657559941
FAM98A	1.42062745098039	-0.1198	2.75971515688645	0.0113178077157407	0.155111466339644	-2.85565706143406
FAM98B	0.361823529411764	0.10555	0.834025449105626	0.413072701923097	0.742436675594289	-5.73685016290546
FAM98C	0.351764705882353	-0.234	0.900193350886926	0.377593743643866	0.716265638401708	-5.68195890656532
FAN1	2.05916666666667	1.00666666666667	2.20021852636229	0.041568481767446	0.278786778988472	-3.92808586856885
FANCA	-0.696979166666667	-1.81126315789474	-1.42551682529594	0.168431641345712	0.509901715193534	-5.11080447864894
FANCB	1.75516666666667	0.547368421052632	2.92783280965357	0.00793750980545624	0.133215263199311	-2.53016893859967
FANCC	0.368686274509804	0.20305	0.803941088800843	0.429880643207837	0.753977395961476	-5.76051045997005
FANCG	0.714823529411764	-2.1894	1.77754358684133	0.0890601216947247	0.387339734936553	-4.61708031375925
FANCI	-2.99961538461538	2.06764285714286	-1.25652084748098	0.226530710517789	0.576310810843767	-4.92282653028991
FANCM	0.381309523809524	-0.0236470588235294	0.583007766329141	0.566604086080083	0.837320606938123	-5.8932391408713
FAP	-0.837549019607842	-3.70425	-1.62060730003881	0.119095427926962	0.439891075036542	-4.84946243636117
FAR1	-0.553549019607843	1.29415	-1.19847745378693	0.243257643095174	0.594223329777742	-5.38745609544373
FAR2	0.430921568627452	1.24895	0.96569586407225	0.344507407310302	0.690642168622374	-5.62380747624962
FARP1	1.80627083333333	-4.61826315789474	1.81139602805146	0.0841396963782392	0.379366099446933	-4.56305718748682
FARS2	-0.179882352941177	-0.2139	-0.534976200267848	0.597937509690639	0.852269973217149	-5.9350559350385
FARSA	0.397411764705882	-0.4472	0.837530611979233	0.411141761015881	0.741616578382888	-5.73404048125186
FARSB	-0.403854166666666	-0.287421052631579	-0.665867580177741	0.512610013676024	0.80638841258159	-5.85387056512853
FAS	-1.16311764705882	2.22735	-2.20036661351476	0.0383775944919389	0.26798305790309	-3.91647482499896
FASLG	-0.0266862745098046	-0.53135	-0.0224048732447085	0.982323380847577	0.995461883637477	-6.07561626615785
FASN	-1.54123529411765	-0.91605	-1.58219058316126	0.127624145331508	0.454596794642987	-4.90382114108985
FASTK	-3.06037254901961	2.77135	-3.51758456919895	0.00190178761888086	0.0744558267781321	-1.26000657431808
FASTKD2	0.647568627450981	1.3131	1.69217348297842	0.104478709810376	0.417311134164955	-4.74551310887217
FAT1	0.947916666666667	-0.152421052631579	1.44271326020813	0.163579198858721	0.503390634217434	-5.0885946450941
FAT2	0.672901960784314	-1.1387	1.47506675352423	0.15411264909579	0.490852670698181	-5.04990578826243
FAT4	-1.0611568627451	-0.23865	-1.87956978486068	0.0732379178910332	0.356754623155617	-4.45752416062619
FATE1	-0.496705882352939	1.5668	-0.777068949442728	0.445247368466325	0.763892948923843	-5.78095238089293
FAU	0.188058823529411	0.87585	0.562177860484353	0.579577599724802	0.844267285596273	-5.9204803434436
FBF1	0.851764705882353	-0.477	1.60152405245867	0.123270546378865	0.447098115471126	-4.87659234924684
FBL	-1.11847058823529	0.9833	-2.98472599287597	0.00674598189756418	0.124407626832134	-2.39665109089615
FBLN1	-0.993019607843135	-2.9884	-1.13373350085626	0.268894728109194	0.620700402128966	-5.45774004067793
FBLN2	-0.917270833333332	-3.92210526315789	-1.24790501461741	0.225548236621463	0.575248125685088	-5.3271779553151
FBLN5	-0.679901960784314	-0.90125	-1.01747165392004	0.319793462671923	0.668870067875042	-5.57520075294525
FBLN7	0.0870416666666669	-0.446368421052632	0.226532712726096	0.82293693553119	0.946744750550206	-6.04601825172236
FBN1	0.709071428571429	-5.96305882352941	0.772775268307758	0.448968704667583	0.765914220349601	-5.76835748462386
FBN2	0.185979166666668	-0.580052631578947	0.285425582577076	0.778062423054169	0.928774610754071	-6.03111085293083
FBP1	-0.362117647058823	0.6782	-0.921031486263658	0.366847650596961	0.708895430715333	-5.6638677110952
FBP2	-0.169117647058823	-0.14875	-0.440975460131066	0.663457584754185	0.882236282743394	-5.9799872179959
FBRSL1	-2.2779375	-0.487263157894737	-5.21459840012166	3.41403529710812e-05	0.0276647543285672	2.39405098856078
FBXL12	0.00954901960784281	-1.33255	0.0279768618784567	0.9779283658923	0.994210159145832	-6.07547722781961
FBXL14	-0.75321568627451	0.5241	-1.62557468302894	0.11802825513411	0.43836057886777	-4.84235945401872
FBXL15	0.347019607843138	-0.9277	0.740163740619231	0.466888260472926	0.779027556887767	-5.80795487302212
FBXL18	0.2541875	-0.451764705882353	0.360218934254621	0.722575423228627	0.907718016070708	-5.56066858836947
FBXL2	0.567803921568628	-1.0487	0.789197027533838	0.438270908471504	0.760110776239656	-5.77180755221684
FBXL20	0.593019607843137	0.8034	0.881665148858582	0.387320936530991	0.72322453752662	-5.69772233676315
FBXL3	-1.09603921568627	1.5737	-1.63499026311226	0.116027428661905	0.434306450522692	-4.82884959258524
FBXL6	-1.53816666666666	0.392368421052632	-1.92204196635023	0.0680151201949048	0.345281770438498	-4.38834408881519
FBXO10	0.474627450980392	0.3021	0.764271211844781	0.452681900823746	0.76839141909387	-5.7904569992559
FBXO11	0.973366666666667	-0.126647058823529	1.18222461060991	0.251404674317442	0.603264405630064	-5.24717202541298
FBXO15	0.210000000000001	0.566666666666667	0.269465710411416	0.790278103499036	0.935710932951434	-6.03047053798122
FBXO2	-0.527529411764706	-2.9954	-1.03659590722258	0.310985590411955	0.659856235962824	-5.55666452035428
FBXO21	0.981733333333334	-0.0525555555555555	1.18677153285662	0.248954799229921	0.59978081362541	-5.39100916071092
FBXO22	1.41782352941176	-0.84885	3.06073995443305	0.00564900659955798	0.115166844223247	-2.23833183567026
FBXO24	-1.11795833333333	1.35889473684211	-2.05681883351651	0.0520975694859432	0.306407401496693	-4.16603441490492
FBXO3	0.552916666666666	0.885947368421053	1.09704965733417	0.284811276208286	0.635774502377285	-5.49147033336025
FBXO30	-0.188625	-0.0468421052631579	-0.263205991173484	0.794909410807138	0.936977541531994	-6.03713548066946
FBXO31	0.755583333333332	-0.00605263157894737	1.97824530026565	0.0609173152669092	0.329947303649686	-4.29686581017223
FBXO32	0.108354166666667	-1.44042105263158	0.275960650547033	0.785225655706166	0.932724277962646	-6.03373639769789
FBXO33	0.0397450980392148	1.30745	0.0715556351706412	0.943590595349107	0.985951180535137	-6.07332917949924
FBXO38	2.01288235294118	-1.615	2.09525266854734	0.0482146436890602	0.296681194754447	-3.9842915902314
FBXO4	0.240745098039216	-0.5707	0.634694462081679	0.532057403185064	0.817924091907264	-5.87820606465535
FBXO41	-1.06022916666667	3.54884210526316	-2.03132139141195	0.0548258040202683	0.313939110776167	-4.20885773076207
FBXO42	-1.5398125	0.753315789473684	-2.96059857477926	0.00736448646268702	0.129596213647285	-2.46346453468548
FBXO43	0.891333333333332	0.1743	1.49500418952202	0.148869009088399	0.484104673121416	-5.02334070143604
FBXO44	1.25179166666667	-0.612526315789474	1.74951014774709	0.0945314645284741	0.399357523943821	-4.6575330553198
FBXO45	2.05482352941176	-1.76347368421053	3.07530767896217	0.00565543012804963	0.115191633915707	-2.16209485092462
FBXO46	-1.84460784313726	-1.34525	-3.09678477535519	0.00519088434552401	0.111912633258276	-2.16274404465119
FBXO5	1.38921568627451	0.0075	2.08918128892005	0.0482567939271151	0.296681194754447	-4.11037411541304
FBXO6	0.634125000000001	0.649	1.07631716778648	0.293770253819359	0.643796026373881	-5.51259191529215
FBXO8	0.5298125	-0.435842105263158	0.980050697003393	0.338011561399504	0.685066496074494	-5.60591568143683
FBXO9	-1.1795	0.524736842105263	-1.54555595707125	0.136872691311038	0.467991052750329	-4.95131207723604
FBXW11	-0.297568627450981	0.1514	-0.971273384231369	0.341784070750044	0.687865987764233	-5.61868271834107
FBXW2	0.405980392156862	0.19175	1.03450501288272	0.31194017304335	0.660740843408877	-5.55870632668971
FBXW4	-1.07349019607843	0.1462	-1.57156959752744	0.130069698586775	0.458113980201541	-4.9186686540221
FBXW7	0.723941176470587	3.15835	1.40446907691219	0.173894183640337	0.515760169230928	-5.14162161370524
FBXW8	0.933843137254902	0.1011	1.70310702874092	0.102385218968902	0.413033021166036	-4.7293302109565
FBXW9	1.41463636363636	0.386	1.01659887728328	0.32505048030427	0.674430436081138	-5.39289592953959
FCER1A	1.21258823529412	-2.9723	2.17142115490427	0.0407558165934296	0.275946943081317	-3.96756802486333
FCER1G	-1.1025294117647	7.06685	-1.23249637707998	0.230543745725025	0.580038260110086	-5.34916114152049
FCER2	-1.00626190476191	-0.208352941176471	-1.66455834131911	0.112069447739996	0.428592009683388	-4.77654314909638
FCF1	1.07276470588235	-1.29615	1.09329589308895	0.28588242687938	0.636894398420555	-5.49988334496308
FCGBP	-0.841098039215686	-0.6036	-1.56360540180565	0.131928883132948	0.461322342942856	-4.92975028025145
FCGR1A	1.07864705882353	5.98385	1.35555440037471	0.18875206199013	0.535212871583346	-5.20297841425397
FCGR2A	1.57896078431372	-1.05755	3.68108645820227	0.00127910589894731	0.0640131730423403	-0.901427856610465
FCGR2B	-0.594686274509804	2.70985	-1.57844184714044	0.128482921632344	0.455674559324587	-4.90907065844617
FCGR2C	-1.99188235294118	4.2709	-2.90206850297998	0.0081699488541389	0.135265655587743	-2.56702438810852
FCGR3A	-2.11572549019608	5.4953	-3.4593016708774	0.00218899469259746	0.0784774110214844	-1.3869414893416
FCGR3B	0.151392156862745	-3.75565	0.304429763032314	0.763610762892942	0.923362492493953	-6.03006175376575
FCGRT	-2.7651568627451	1.78395	-4.61292168602708	0.000129620893741898	0.0309735856350359	1.17610007300044
FCHO1	0.510533333333333	0.992111111111111	0.601349967301624	0.554231159622794	0.831327948115292	-5.88846348064261
FCHSD1	0.257411764705883	-0.3172	0.497107783710261	0.62395716857815	0.864186497434649	-5.95417425699119
FCHSD2	-0.243470588235293	0.61105	-0.382634051686505	0.705597760272965	0.899733349687797	-6.00359743353822
FCN2	1.51841666666667	5.339	1.55070116529981	0.135636976075434	0.466321732496869	-4.94424685698634
FCN3	-0.00931372549019566	-1.83525	-0.0166066898292235	0.986897417875768	0.996847828893637	-6.07572829805634
FCRL1	0.61678431372549	1.4606	1.27656178797274	0.214833369405718	0.563882836462685	-5.29818123622461
FCRL2	-1.14350980392157	1.26735	-3.43384351894204	0.00232737506452345	0.0798145470554816	-1.44222228360352
FCRL3	-1.63803921568627	3.015	-2.88639481361495	0.0084705625543937	0.136268249965955	-2.59910953398188
FCRL4	2.40926666666667	-0.991277777777778	2.35089359990293	0.0288809823245746	0.233753139048514	-3.65302774794017
FCRL5	-3.63507843137255	1.39785	-4.14874751689294	0.000406655034964505	0.0409882212390294	0.137846711498409
FCRLA	-1.13145098039216	2.8176	-2.01658244624942	0.0558833524544479	0.316777202407959	-4.23342815577735
FDFT1	-0.317980392156863	-1.43095	-0.947600439882372	0.353444424011356	0.697231648211087	-5.64024764057692
FDPS	1.07886274509804	-0.5273	2.41044726961439	0.0245661600616018	0.218628586745682	-3.53353777460784
FDX1	1.21470833333333	0.595578947368421	2.43280484156891	0.0238268385164361	0.215562236394097	-3.4972249511174
FDXR	0.65064705882353	-1.44795	1.31479134227183	0.201882687970454	0.550255537314138	-5.25271208721162
FECH	-1.17198039215686	-0.13385	-1.23519322395519	0.229557822572424	0.57921379266104	-5.34608553644636
FEM1C	-1.85821428571429	-0.2509375	-3.26856776061753	0.00417312006366418	0.102607606475298	-1.86463461766671
FEN1	2.5386862745098	-3.84245	3.66886307601008	0.00131772703709012	0.0646299823956397	-0.928348638095183
FER	-0.815490196078431	0.6645	-1.90633593575791	0.0695166252453887	0.348686564722902	-4.41461082319175
FERMT1	1.29350980392157	-1.13285	2.72478509513143	0.0122500914265898	0.161417539779613	-2.92548139738504
FERMT2	-0.98370588235294	-2.18315	-1.66965832580355	0.10890424715668	0.423791669899732	-4.77858789855484
FES	-0.698921568627451	1.39225	-1.66330841398022	0.110180642186545	0.425828238999037	-4.78785464553316
FEZ1	0.865999999999999	-1.47273684210526	0.78441806317444	0.441391964526566	0.762087461862823	-5.77075026607791
FEZ2	0.121509803921568	-1.47605	0.331553465575101	0.743308468942575	0.917327728517738	-6.021558253206
FGA	-1.38813725490196	2.35375	-2.36962228229349	0.0268253092045228	0.226974407237196	-3.60954932071353
FGB	-0.901372549019608	-0.3315	-2.18330484619777	0.0397637299831292	0.272061152869415	-3.94664279738378
FGD1	-1.25382352941176	1.52825	-3.29932514401508	0.00321271093281818	0.0890540925237319	-1.73248428813976
FGD2	-0.266020833333334	1.18831578947368	-0.483944550055434	0.633340661234969	0.868386830437754	-5.95593111135997
FGD3	0.738235294117647	0.7645	1.87518007594117	0.0738645520893187	0.358334104742677	-4.46452092213648
FGD4	-0.253803921568627	-0.9354	-0.401293656705119	0.692006498504914	0.894223530616519	-5.99640429500973
FGD6	0.491980392156862	0.21485	1.00204785417784	0.32702291359745	0.675928022498481	-5.58992216385822
FGF1	0.225941176470588	-1.73895	0.758215261610344	0.45622591763957	0.771548056225695	-5.79490256096566
FGF11	-0.592529411764706	-0.52565	-0.850888890243466	0.403835494882564	0.736318584715971	-5.72323167856593
FGF12	0.498588235294117	1.0148	1.25602691247966	0.222049111184559	0.573130101198439	-5.32213022972218
FGF13	1.45903921568627	-1.17715	2.0123643047242	0.056357792564903	0.318072843710675	-4.24048831944807
FGF14	0.233509803921568	-1.48785	0.510658121465103	0.614586474674737	0.859551980618631	-5.94749045337825
FGF18	0.225843137254901	-0.1497	0.216192360356247	0.830794464789204	0.949464609924396	-6.05274057561219
FGF2	0.271509803921569	-0.11555	0.542511452182206	0.592823340223843	0.850074697637197	-5.93108866344982
FGF5	-0.468274509803921	1.3323	-1.07266212595894	0.294843437038759	0.644842478475119	-5.52086077093981
FGF7	0.962921568627451	-0.24085	1.35617267016167	0.188558203209933	0.535055585531172	-5.20221423899476
FGF9	-0.87478431372549	-0.2759	-2.38868669572487	0.0257474843514963	0.223153624547697	-3.57414526483237
FGFBP1	-0.943627450980392	-3.38675	-1.16389170049034	0.256715605219055	0.608306684703861	-5.425428278415
FGFR1	1.53311764705882	-5.21285	2.2189259720555	0.036919698799117	0.262852895311947	-3.88349318762715
FGFR1OP2	0.774313725490196	1.3265	2.21275407970604	0.0373988388840378	0.265318254045836	-3.89448023319137
FGFR2	0.963803921568628	-0.5901	1.90061017099486	0.0702984494239307	0.350871349763021	-4.42382682386316
FGFR4	1.41788235294118	-4.3708	1.72472297474858	0.0983510982100237	0.40535619256743	-4.69710440674069
FGFRL1	0.181549019607844	-3.66335	0.268780868627318	0.790558342961617	0.93587483112047	-6.04014374091573
FGGY	0.686725490196078	-0.21795	1.03677398911212	0.310904383632778	0.659810511940616	-5.55649044715378
FGL1	0.884294117647058	-0.75935	1.34028096762244	0.193591039366597	0.540638982107502	-5.22176312765094
FGL2	-2.07333333333333	7.842	-1.8719279624706	0.0743318066765704	0.358973783590547	-4.46969695105109
FGR	-1.74288235294118	0.71955	-2.24136294634482	0.0352245203217887	0.257150623603289	-3.8433929695348
FH	1.1608431372549	-1.34895	2.44158988117595	0.0229625304049778	0.212645182008506	-3.47506415033666
FHDC1	-1.14717647058823	-1.1881	-1.25320405943497	0.223055366738057	0.573452430526012	-5.32539628601545
FHIT	-2.69378431372549	1.77195	-2.94557758079681	0.00738794682994652	0.129699511014617	-2.47758382850126
FHL1	-1.73592156862745	-2.2262	-4.04599481186032	0.000523594869315861	0.0453857521428841	-0.0916346668536026
FHL2	-0.936745098039217	-5.1439	-0.682567077130326	0.501878876166684	0.799997061240961	-5.84759719086301
FHL3	-1.68602083333333	-2.22947368421053	-1.88087685403675	0.0736664277958963	0.357817607124556	-4.45419336419948
FHOD3	-0.616803921568627	-0.90895	-1.8506574687668	0.0774519277512114	0.365841691620072	-4.5033922445761
FIBIN	-0.571274509803921	0.15675	-0.742010563978587	0.465790672722791	0.778252865067462	-5.80663321620234
FIBP	-1.913	2.46415384615385	-1.0756674492222	0.298639967671324	0.648039221393036	-5.09769225723953
FIG4	0.549020833333334	2.221	1.12924551410343	0.271294071797146	0.623080381908291	-5.45796282487745
FILIP1L	-0.634901960784313	-2.732	-1.16335569166309	0.256928440763559	0.608414446035173	-5.42600908792255
FIS1	-0.249176470588235	0.3932	-0.609033717948646	0.548629698847811	0.828827273494986	-5.89373116466293
FIZ1	0.522627450980393	-0.4071	0.913942334189686	0.370480425051545	0.710790515537704	-5.67006530815972
FKBP10	-0.212490196078431	-2.67995	-0.591724353137922	0.559960413768658	0.834866102622642	-5.90385407017254
FKBP11	2.2618431372549	1.4169	3.07222617401271	0.00549894970777613	0.114194769685502	-2.21427956063879
FKBP14	-0.602294117647058	0.42905	-1.07821340688654	0.292413026702496	0.642555295022074	-5.51525222629751
FKBP15	0.0678431372549017	-0.767	0.13357324032405	0.894932828576609	0.97142755657259	-6.06703162298485
FKBP1A	-0.280235294117647	-2.7502	-0.570024893562642	0.574334132725718	0.842234885699607	-5.91614520387987
FKBP2	1.63835294117647	0.7586	2.51366447179793	0.0196163198519027	0.199408545553349	-3.33816581736164
FKBP3	-0.272588235294118	-0.220894736842105	-0.274306036088089	0.786479921962243	0.933359280463561	-5.87318483254537
FKBP4	-0.900250000000002	-0.362722222222222	-0.763456056260941	0.453930860836973	0.769657415431078	-5.62734894329446
FKBP5	1.47794117647059	1.41825	2.50714589134897	0.0198991695076878	0.200419448744055	-3.35063531877874
FKBP6	-1.74149019607843	0.4104	-1.42209156320344	0.16877550270618	0.509901715193534	-5.11907429686406
FKBP8	-2.91021568627451	-1.61635	-3.85266048641507	0.000841375546415039	0.051986667839946	-0.521964052814977
FKBP9	-1.14805882352941	-5.55385	-1.57281455902292	0.129781042685913	0.457491101866517	-4.91693235462032
FKTN	-0.207843137254902	-0.38	-0.271180561285794	0.788735527638031	0.934484727978214	-6.03950415535051
FLAD1	0.945313725490194	0.80485	1.7582124530989	0.0923690650298732	0.394060505006903	-4.64657572801536
FLI1	2.5415294117647	0.9333	3.69556655846731	0.00123479430596996	0.062417291900159	-0.869515446810454
FLII	0.33692156862745	-2.49495	0.670106855593733	0.509639558756302	0.804033882411945	-5.8557694940395
FLNA	-1.03729411764706	-7.5567	-1.26670561961393	0.218273899073827	0.568493894679508	-5.30971771918983
FLNB	-0.524725490196079	-4.11835	-0.794608085024302	0.435180063831055	0.757728511645382	-5.767684411924
FLNC	-0.652235294117645	-0.5174	-1.01970617023391	0.31875542537446	0.667560314318749	-5.57305107374408
FLOT1	-0.758549019607843	-1.5231	-1.38993387335113	0.178208681949029	0.52176721179132	-5.16004333537895
FLOT2	-1.30198039215686	0.94165	-1.76640701825321	0.0909537218905147	0.390204873587701	-4.63410165332694
FLRT1	-0.476999999999999	-0.60045	-0.680699374064955	0.503037879790428	0.800402668750127	-5.84883134972351
FLRT2	-1.33577083333333	-1.76152631578947	-1.76518170895585	0.09180064155442	0.39261991322192	-4.63383484793261
FLT1	2.30419607843137	0.0709	3.62929616109418	0.00145077830842683	0.0661783210343389	-1.01537277500107
FLT3	2.42619607843137	0.2766	4.1055182633363	0.000452298750527064	0.0427557622293105	0.0412537003174371
FLT3LG	-1.55421568627451	1.73225	-2.86944202140843	0.00880757985642444	0.13866189066961	-2.63373076913961
FLVCR2	1.85574509803922	0.81905	3.01820140371053	0.00623978706839955	0.120822103707635	-2.32711599677097
FLYWCH1	0.0121764705882357	-2.12165	0.0268053370635469	0.978852374346968	0.994210159145832	-6.07550901411913
FLYWCH2	-0.0129411764705884	-2.176	-0.0355413701476104	0.971962884520211	0.993287122085167	-6.0752392576232
FMN1	1.14543137254902	-0.54605	1.34899180221087	0.190819453526015	0.537444494892843	-5.21107166461187
FMN2	3.6088431372549	-0.72815	4.45229704740031	0.00019251526797595	0.0309735856350359	0.816983611612952
FMNL1	-0.776078431372549	0.149	-1.68878965417094	0.10513393723847	0.418556804039475	-4.75050551439174
FMNL3	-1.67094117647059	0.7587	-2.41005788246527	0.0245868511984562	0.218654988797364	-3.5342662345104
FMO1	0.443019607843136	1.2109	0.748320620790858	0.462052107452153	0.77522698853471	-5.8020939131531
FMO2	0.382166666666667	-0.600842105263158	0.490760363073212	0.628590617344301	0.866278411849704	-5.95267375238999
FMO4	0.220166666666666	0.682736842105263	0.537342606291194	0.596574708330732	0.851668265410813	-5.92922303240428
FMO5	0.285960784313725	-1.1556	0.678052960866073	0.504682695702181	0.801348160859396	-5.85057452820625
FMOD	-1.61566666666666	-0.26765	-1.98942382949046	0.0590012258169296	0.325625527712197	-4.27870975131049
FMR1	-0.600843137254901	-0.93105	-0.949552363468393	0.352472931890096	0.696320554917293	-5.6384880009799
FMR1NB	-1.08966666666667	0.911052631578947	-1.58573945858571	0.127465360743431	0.454411061429592	-4.89564491402928
FN1	-1.65560784313725	-1.6636	-3.4086633598408	0.002472634999244	0.0812699646111105	-1.49679582867641
FN3KRP	0.26013725490196	-0.96155	0.590643281481924	0.560672087008728	0.834934409824381	-5.90447693974346
