logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol	score
2.48398892857143	9.79804540540541	7.36998284072508	6.27482516354209e-09	2.1844272415193e-07	10.3332069977953	MYDGF	20.3746667400419
-1.45360067460317	7.35782675675676	-11.9689106829633	1.05878465973336e-14	7.44977175583157e-12	23.3714458760698	RPGR	20.3143490416635
2.61414567460318	7.52254351351351	7.04517239279567	1.75397211779011e-08	5.07708321564119e-07	9.32138631144428	UBE2T	20.2752545496085
-2.80339702380952	10.224477027027	-6.65632770534951	6.05964217096566e-08	1.36605168053784e-06	8.10170317195911	SNCA	20.2336666573593
-2.51205079365079	10.3104108108108	-7.23928439446582	9.48022264935553e-09	3.0853093025845e-07	9.92696770473744	CMTM2	20.1546393613477
2.06822353174603	6.53835324324324	8.50801315775762	1.84632383907723e-10	1.38051525074438e-08	13.8043446296085	LARP4	20.1314510991819
-2.30225861111111	9.85933135135135	-7.76215914484695	1.83496722773451e-09	8.27319616276923e-08	11.5437519494559	DCAF12	20.1133869480659
2.03349452380952	10.3444440540541	8.62009312899793	1.31440106943792e-10	1.08070351300213e-08	14.1387136175901	PDIA6	20.0935126959296
1.30498722222222	7.83931567567568	13.2600622052264	4.09086269266958e-16	5.54357348886647e-13	26.5266438163083	EHD4	20.0813849248908
2.39234273809523	8.98231486486486	7.48827064553321	4.32438753931495e-09	1.60630143440056e-07	10.6997201211493	SDF2L1	20.009735026698
2.2959051984127	7.68520621621622	7.71010763613698	2.15849334508926e-09	9.33510100592503e-08	11.3838688637762	NET1	19.8959684243678
2.03977686507936	6.1912527027027	8.5091590225098	1.83990713568927e-10	1.37947791558604e-08	13.8077705429512	ZWILCH	19.8576440923986
1.19014880952381	12.0774864864865	14.5195885462057	2.07089413268877e-17	5.52968071426952e-14	29.3990498902097	PSME2	19.8562548163888
-1.9434525	6.95664918918919	-8.85752266511634	6.42984149150163e-11	6.26274903943541e-09	14.8420779267755	CYBRD1	19.8072786709373
2.6297746031746	6.79343081081081	6.87624315400648	3.00238397020501e-08	7.77983177775219e-07	8.79245712828475	TROAP	19.7825682527602
-1.99583861111111	7.77097675675676	-8.64046660438386	1.23585954442296e-10	1.0253430614818e-08	14.1993345980431	ARAP3	19.7748305984876
2.68925214285714	5.61398972972973	6.7391534973763	4.65000776542195e-08	1.1040524602288e-06	8.36211283990882	SKA1	19.719065908624
-1.76718119047619	10.607307027027	-9.58803550744413	7.43832337585221e-12	1.19612411898512e-09	16.96173617718	OGFRL1	19.6661199604094
1.64039547619048	11.129067027027	10.2686184428978	1.05974095572959e-12	2.69262514501626e-10	18.8731004258796	LAP3	19.6434082095548
-1.59065119047619	11.0989972972973	-10.552655393658	4.78316269989203e-13	1.45838630719708e-10	19.6521626967266	SORL1	19.5972757577639
2.59408218253968	7.49519810810811	6.89781280244554	2.80295454151888e-08	7.35157711577726e-07	8.86008211675094	MYBL2	19.5915046289692
2.60313186507936	6.63269540540541	6.87569373190018	3.00764610372409e-08	7.78795156709533e-07	8.7907342647656	HMGB3	19.5801676720975
-2.67441321428571	7.25662972972973	-6.72392311894736	4.88189054677177e-08	1.1470592573108e-06	8.31424888610739	TMOD1	19.5537367657311
2.55377408730159	6.32113135135135	6.96923047413151	2.2329008150136e-08	6.13804470471207e-07	9.08380933574994	HELLS	19.5392589825322
-2.68432464285714	7.58253918918919	-6.68916085672689	5.45562785187465e-08	1.25620208838508e-06	8.20496613447584	TUBB2A	19.4966666550599
-1.99064694444444	9.09560891891892	-8.54753616429947	1.63755078372581e-10	1.26669573097167e-08	13.9224222966537	FOXO3	19.4800832656686
-2.58652468253968	5.97531108108108	-6.88147110259655	2.95277383222425e-08	7.68019651948021e-07	8.80885000346758	GPR146	19.4759354843651
3.3567642063492	7.97821621621622	5.63460195277981	1.61172076473704e-06	2.04613599376123e-05	4.88145283274593	BHLHA15	19.444762253029
2.57051773809524	8.44808	6.90305928171794	2.75649556180367e-08	7.26618585124443e-07	8.8765270962124	SEC24A	19.4321956602736
2.10355273809524	5.78187108108108	8.12302327187196	5.99660260480123e-10	3.5217286694136e-08	12.6448812320556	SLCO4A1	19.3991626222191
-1.53445678571429	9.19718945945946	-10.8096799659108	2.34971477981102e-13	7.96031151515977e-11	20.3475870644924	GLIPR1	19.3786315018767
1.40654892857143	9.53146540540541	11.778247609932	1.7421531877081e-14	1.11827896196253e-11	22.8867011980524	ATOX1	19.3525852669079
1.59104809523809	6.57200972972973	10.3975678277959	7.37546023002138e-13	2.05994915187803e-10	19.2281558822169	CYP51A1	19.3029310028234
2.01899797619047	7.82803702702703	8.36656346462497	2.84084376533435e-10	1.94281853618791e-08	13.3802751056807	MYL6B	19.2744704799899
2.1926019047619	6.08904297297297	7.79169992609449	1.67361183685998e-09	7.68409972798455e-08	11.6343767098183	FAM83D	19.2430313365374
-2.1306196031746	7.40315810810811	-7.98048806855078	9.31263263627736e-10	4.93812467965386e-08	12.2115284908729	SLC45A4	19.2414712275161
3.09781031746031	7.25794	5.9310842606159	6.21652796728405e-07	9.22131622829786e-06	5.81498613933986	GLDC	19.2264113755452
1.47244698412698	6.80483864864865	11.1514353539001	9.25384080017285e-14	4.07415880491708e-11	21.2581916407433	RRP7A	19.1913998281697
1.85677841269841	6.36541405405405	8.96385002709857	4.67825051181386e-11	4.84894701774066e-09	15.154825682117	SCARB2	19.180366010869
2.21626202380952	6.90133459459459	7.70101935913109	2.22062613616237e-09	9.50660927641822e-08	11.3559271313884	CDCA8	19.1784778388371
-1.92155515873016	9.43519459459459	-8.67078540195626	1.12768267358433e-10	9.62362928888596e-09	14.2894561109227	DPEP2	19.1152715655635
2.21963829365079	7.60386405405405	7.6696386770793	2.44938472229172e-09	1.02303753674897e-07	11.259389401263	FBXO5	19.1131788168971
-1.68450448412698	6.01725540540541	-9.7581137743407	4.54532336736494e-12	8.52842519821274e-10	17.4452346736805	DPEP3	19.1063829795522
1.44998218253968	6.0688227027027	11.2547713059574	7.00243877554441e-14	3.28468243486691e-11	21.5303687552348	FLNB	19.0741541012541
2.33941845238095	7.35547405405405	7.3222117836103	7.29521605674712e-09	2.48064465691695e-07	10.1848738669644	PAICS	19.0357586781323
1.79001416666667	6.77309864864865	9.19410372851387	2.36068500111709e-11	2.83189320724171e-09	15.8272182878701	DHCR24	19.0224124557772
-1.79743464285714	5.36827918918919	-9.14867897816934	2.7003215806215e-11	3.15652926491308e-09	15.6951012299378	AVIL	18.9963399291621
-1.57078015873016	9.04772594594595	-10.3589273521313	8.21977032729835e-13	2.21135997599406e-10	19.1220001867959	AMPD2	18.9830986256163
1.91377138888889	5.50262054054054	8.63524359902939	1.25552995862324e-10	1.0346245523898e-08	14.183798329506	CLIC4	18.9485814507002
-2.1712526984127	8.18550540540541	-7.74503190740664	1.93562375988263e-09	8.58431540928311e-08	11.4911714100218	PIP4K2A	18.9185135361014
2.00378345238095	6.15442	8.26468782879733	3.87999074653949e-10	2.493707285865e-08	13.0734452581614	SKA3	18.8579453312568
2.35436865079365	5.90720216216216	7.22311354407506	9.97775064020476e-09	3.19917256790563e-07	9.8766172968247	MND1	18.8372267142064
-2.28042722222222	8.50952351351351	-7.39844915120366	5.73650104509817e-09	2.02666102357727e-07	10.421512530414	TESC	18.7938055534535
1.40474257936508	6.28420621621622	11.4449914000772	4.20671947364943e-14	2.26346253091008e-11	22.0275616913986	GPR107	18.7899160366022
-2.01320876984127	10.9983462162162	-8.20516275451528	4.65760229151092e-10	2.87858703786827e-08	12.8936351961189	ADIPOR1	18.7869372915013
-1.59741523809524	8.30466189189189	-10.0535868296902	1.94884497581835e-12	4.48454968397747e-10	18.2759717624328	PPM1F	18.706088192373
1.40264634920635	8.68545432432432	11.4082133044105	4.64060032932203e-14	2.39141246266528e-11	21.9318183908882	MRPL42	18.7020810677537
-1.15038468253968	9.60884972972973	-14.0510839090239	6.15087069628337e-17	1.30839366712133e-13	28.3534780790206	IDS	18.6489590260615
2.27830726190476	7.87740108108108	7.34982818100713	6.68651140638613e-09	2.3058065912993e-07	10.2706466177413	SEPHS1	18.6247071391867
-2.10711706349206	8.6104127027027	-7.83278577407899	1.47271856242706e-09	6.99494949874022e-08	11.7602802667002	UBXN6	18.6098055547684
2.53013976190476	5.33619702702703	6.73557341738162	4.70349941366968e-08	1.11386172522554e-06	8.35086275429865	PARPBP	18.5397987480021
-2.27395365079365	7.36460243243243	-7.31870874327995	7.37631990868352e-09	2.50356950666895e-07	10.1739897310007	DMTN	18.4921555037214
-1.83242170634921	10.4310802702703	-8.75512876453184	8.74507894879607e-11	7.90036910070495e-09	14.5395827528783	RNF10	18.4309304603907
2.04402067460317	8.95667756756757	7.95425702762067	1.01007245316015e-09	5.2569745257786e-08	12.1315491011995	CKS1B	18.3872894159916
-1.33100301587302	9.34708891891892	-11.8100310089736	1.60285331065351e-14	1.04723565946769e-11	22.9678498350264	KATNBL1	18.3613279850143
1.38999031746031	7.05990567567568	11.2980578529464	6.2331986239978e-14	2.9618217046082e-11	21.6439459403968	TSPAN31	18.3552238963527
1.97750781746032	9.93992351351351	8.12161966735537	6.02258964861342e-10	3.52567216101549e-08	12.6406242235491	MCM6	18.233050655604
-1.5056123015873	5.64648216216216	-10.3738000812396	7.88373890046004e-13	2.16879878864686e-10	19.1628837546673	GPR157	18.2228288400668
1.32725896825397	9.95854108108108	11.6549378060799	2.41007696620039e-14	1.39968088951333e-11	22.5705703895238	YME1L1	18.0745716013719
2.27285841269841	8.40240540540541	7.1873604584385	1.1173199123564e-08	3.48153550548413e-07	9.76522870748961	SLC1A4	18.0733665776102
2.09993603174603	7.62859189189189	7.65408570440959	2.5714383389943e-09	1.05950209399914e-07	11.2115098058974	GALNT2	18.0380806829838
1.5854273015873	9.31382837837838	9.78426619358646	4.2151690467525e-12	7.99091218044459e-10	17.5192378963449	CD164	18.0345288652788
-2.90104805555555	5.98905783783784	-5.9235760056731	6.36842510097158e-07	9.41446212502417e-06	5.79131144424517	SLC14A1	17.9748007868605
1.48682039682539	8.37750027027027	10.3525545408472	8.36817841304375e-13	2.23485337063098e-10	19.1044727275498	ASPHD2	17.9568786718355
1.83675162698413	7.01487864864865	8.53830225983029	1.68408184094618e-10	1.29447870580964e-08	13.8948517207316	IFI27L1	17.9517433068319
-1.82679142857143	5.01461324324324	-8.57183461441999	1.52122929692288e-10	1.19696209711429e-08	13.9949247722125	TBC1D22B	17.9350826045448
-2.20848242063492	5.89906378378378	-7.30783461695523	7.63391838700664e-09	2.58380949069194e-07	10.1401973001931	ARHGEF12	17.9268094221334
1.44909087301587	6.70652486486486	10.5847500680954	4.3748565929981e-13	1.35650214427639e-10	19.7394966146244	ACP2	17.9093665255407
-2.45909813492063	7.26299864864865	-6.69908127593619	5.28531205559498e-08	1.22005676649911e-06	8.23615822597285	DSC2	17.8946834318017
1.64939492063492	7.62694297297297	9.33348623720214	1.56532993958466e-11	2.11336870219644e-09	16.2309518396593	EZR	17.8223621572943
-2.90747996031746	8.62413378378378	-5.8623365579464	7.75420890842116e-07	1.10008140962122e-05	5.59826290684414	PDZK1IP1	17.7660472749178
-2.42545722222222	9.51394108108108	-6.72370193505553	4.88534232373128e-08	1.1470592573108e-06	8.31355370618659	SLC25A37	17.7327724226659
2.60924853174603	7.99094756756757	6.34764206244308	1.62976860558736e-07	3.06108694770176e-06	7.12919352617368	MAD2L1	17.7112504046772
-2.26197202380952	5.45909405405405	-7.09582753397541	1.49341622778952e-08	4.47511162509114e-07	9.47965888560118	C19orf33	17.7017839441454
2.35971079365079	8.39880486486486	6.85811090987736	3.18103645421528e-08	8.1504034864726e-07	8.7355902489682	ANP32E	17.6917696904832
-2.08223801587301	5.58061675675676	-7.56837200614769	3.36308320374364e-09	1.30486201758825e-07	10.9472527535723	CCNJL	17.6433490626968
-1.85847837301587	5.51036837837838	-8.32513788922478	3.22431989986916e-10	2.13716334232632e-08	13.2556491964914	CDK5R1	17.6398624733216
-1.31227694444444	9.70287	-11.4785642392209	3.84675156200083e-14	2.13249918409828e-11	22.1147993148693	GUCD1	17.6040716735377
2.22344091269841	9.94044837837838	7.14564157144025	1.27518967052808e-08	3.89454421246088e-07	9.63514150817226	EAF2	17.5527880027506
-1.47675253968254	8.95141864864865	-10.1634494744094	1.42651261228015e-12	3.51030339820945e-10	18.5818403320743	ZNF746	17.4932035688141
-1.8132848015873	5.07675891891892	-8.44032275331878	2.26851011771071e-10	1.62745584679999e-08	13.6016935912497	ALDH5A1	17.4877887739223
2.01462694444444	7.62271810810811	7.71538774987116	2.12320452510598e-09	9.22610536396408e-08	11.4000989590768	ERAP1	17.4728759464187
1.0345142063492	8.62471783783784	14.7167657444031	1.31925725030249e-17	4.02241535617228e-14	29.8312153748804	VRK2	17.4622589414737
2.19466821428571	9.78146	7.18714776397439	1.11807265194705e-08	3.48153550548413e-07	9.76456579055215	NME1	17.4509700915949
2.2806473015873	5.92324081081081	6.96167238796149	2.28724753244628e-08	6.24987398933118e-07	9.06014597985443	EXO1	17.4257118062749
-2.22851150793651	5.26176108108108	-7.0906832269029	1.51799440674928e-08	4.53390851870552e-07	9.46359289759	PID1	17.4241294005995
0.970455952380953	11.1689324324324	15.8155624495195	1.15315064474915e-18	8.43829515801641e-15	32.157033730347	PSMA4	17.4081494609936
-1.90215436507936	8.60949405405405	-8.06551007004891	7.16029622898356e-10	4.04291540780942e-08	12.4702779786846	FCHO2	17.3953329365158
-1.53283726190476	5.99731837837838	-9.75251561112685	4.61934207851783e-12	8.5793141100919e-10	17.4293816979738	FRY	17.3753539645477
2.29259599206349	7.63607972972973	6.91230762580719	2.67647709695863e-08	7.10645457355024e-07	8.90551222526871	SMC2	17.360537498049
-1.97581448412698	5.14409459459459	-7.79290951728341	1.66731915600185e-09	7.68185319982604e-08	11.6380857026606	KLC3	17.3436625151914
-1.04068119047619	10.0959908108108	-14.4711594356476	2.31493264737676e-17	5.6465837134814e-14	29.2921967205796	MSL1	17.3122120238401
1.96323662698412	9.06161702702703	7.80667497872531	1.59736800721521e-09	7.46417632796807e-08	11.680285123881	SPCS3	17.269797532194
-2.09357507936508	7.60162513513514	-7.40149464641531	5.68173807578338e-09	2.01333120988298e-07	10.4309561756119	OLIG1	17.262612656915
-2.43047392857142	6.03972243243243	-6.55996286635294	8.24920559793132e-08	1.75477868847158e-06	7.79839957859504	SPX	17.2164756440854
-1.55737964285714	8.37260243243243	-9.52897388108543	8.83348900143264e-12	1.36949023552719e-09	16.7929362836687	IMPA2	17.215068573432
-2.33580400793651	8.59276675675676	-6.76113932888632	4.33465305988706e-08	1.04408351649209e-06	8.43118900806317	F2RL1	17.1986315566471
-2.60567746031746	6.37573486486486	-6.2105584865239	2.53134051600945e-07	4.41039276655995e-06	6.6967083636447	MAK	17.1887407323351
1.51784511904762	8.14276621621622	9.73534637820953	4.85407661147228e-12	8.68473469572539e-10	17.3807353909124	HAVCR2	17.172737834419
-1.22257531746032	6.07088675675676	-12.0317173125731	8.99497806996819e-15	6.58216515247992e-12	23.5300504093851	HSDL2	17.1722927759586
2.08043837301587	8.50940135135135	7.4047364257355	5.62402465830695e-09	1.9997260855018e-07	10.4410076560867	DCPS	17.1635183470648
-1.77731162698413	3.63997297297297	-8.4470723700064	2.22235265814024e-10	1.60377591826499e-08	13.6219242687227	CD1E	17.1567215336145
1.63153869047619	8.15132459459459	9.10041289386465	3.11577184769783e-11	3.52940744159654e-09	15.5544314362494	CHST12	17.1416541426632
-1.31533686507936	9.96983216216216	-11.1380108034611	9.59610049478654e-14	4.13061323415588e-11	21.2227250264893	MED25	17.1229306321737
-1.45954063492064	10.1831605405405	-10.0594337531807	1.91667621122743e-12	4.4384398238221e-10	18.2922915270716	MBP	17.1020962332066
1.50949484126984	7.52563486486487	9.74616814473646	4.70475012686627e-12	8.65012048451171e-10	17.4114017541486	SIL1	17.0987476233676
0.990426984126982	12.0185567567568	15.1007037119138	5.54939857682338e-18	2.25601550143126e-14	30.6596016270509	PSMA6	17.090564473824
-1.83635174603174	5.3813572972973	-8.18229284948564	4.99673556404978e-10	3.04193944787776e-08	12.8244482575567	PTGDR	17.0804835313947
2.60427869047619	6.59611216216216	6.17709223638309	2.81876491765929e-07	4.82447025034408e-06	6.59110508784711	CENPE	17.0578721409451
2.3609971031746	9.42310162162162	6.66127946320377	5.96441720678021e-08	1.34790671254895e-06	8.11727954791256	SPATS2L	17.0568629899975
1.42609662698413	5.1323027027027	10.2373876755025	1.15735011051522e-12	2.9203535064504e-10	18.7867660189651	STAP2	17.0226526472759
2.32976067460317	6.99373324324324	6.71995143490797	4.94424713282732e-08	1.15813133223999e-06	8.30176558530961	TCF19	17.0209981156814
1.59217218253968	7.40707594594595	9.23889608508568	2.06814998760041e-11	2.60929212918358e-09	15.9572367497028	MASTL	17.0114330757128
-1.61821603174603	7.73811297297297	-9.08493214721311	3.26231506763902e-11	3.63358406356429e-09	15.5092505780989	PLEKHG3	16.9693805018857
-1.38208174603175	9.36218918918919	-10.513685168606	5.3314620758431e-13	1.54369472909688e-10	19.5459292803469	RNF141	16.9625016614301
-1.75867234126984	9.46467837837838	-8.42504287366117	2.37661984778475e-10	1.68846149496599e-08	13.5558757854238	MAP2K3	16.9255334522096
1.56245531746032	9.60669972972973	9.34438637633621	1.5159900709472e-11	2.06966584760507e-09	16.2624189470198	CALR	16.9046785084233
1.10764666666667	9.58960243243243	13.1405893808149	5.48106842095838e-16	6.91521832365605e-13	26.2438429409239	CMC2	16.9039450647787
-1.46109567460317	10.6113948648649	-9.92949000139534	2.77747763315022e-12	6.04894950248215e-10	17.9285030697742	PTPRO	16.8849321659648
1.86064678571428	6.67146702702703	8.00256335357985	8.69772032043972e-10	4.67988516300366e-08	12.2787824324185	WDR5	16.858566147335
2.05638853174603	5.91806702702703	7.36671667695485	6.33976326454379e-09	2.20493591561909e-07	10.3230709264934	WDHD1	16.8581229825116
-1.94287984126984	8.96216810810811	-7.70097679469582	2.22092134031161e-09	9.50660927641822e-08	11.3557962498943	IL13RA1	16.8126462472017
1.86963345238095	9.82488108108108	7.95106213385665	1.02012090933228e-09	5.29421047243253e-08	12.1218029850421	KPNA2	16.8105256583782
-1.46692543650794	7.47692648648649	-9.84553567803157	3.53377259626908e-12	7.12282654506148e-10	17.6922519293132	TLE3	16.7988800926091
2.2481096031746	10.2060732432432	6.83878601325234	3.38322836825562e-08	8.56041563674678e-07	8.674964452977	PRDX4	16.7948820158098
-1.52352373015873	10.0405075675676	-9.49903196097104	9.63948760564535e-12	1.47568858793034e-09	16.7071852696181	CD302	16.7830552184504
2.10079869047619	6.95231027027027	7.2078394124595	1.04718356955348e-08	3.31152570810913e-07	9.82904182571513	TUBG1	16.76432561091
1.7338267063492	10.2494672972973	8.40604832731198	2.51831489001919e-10	1.77456389465986e-08	13.4988820531839	CD59	16.6428117755088
1.37694011904762	7.17330540540541	10.3491096453901	8.44953330310314e-13	2.23960257378715e-10	19.094995744978	BARD1	16.624028389012
-2.2262353968254	8.78429243243243	-6.83555786876876	3.41824206896719e-08	8.61934120050802e-07	8.66483533420045	TNFRSF10C	16.621512453327
2.08383424603175	6.38363675675676	7.20114973782939	1.0695925550326e-08	3.36204917556123e-07	9.80819980516039	C1QC	16.6097877254634
-1.566385	5.78153756756757	-9.16905064990846	2.54226726754804e-11	3.00307215270715e-09	15.7543845355264	NT5E	16.5955025815146
2.06591837301587	8.04699324324324	7.24390484749246	9.34271177731061e-09	3.05206373668072e-07	9.94135073378002	PHF19	16.5883474570163
-1.46353511904762	3.72535324324324	-9.74116936995141	4.77313829206188e-12	8.68473469572539e-10	17.3972383401607	ITGB8	16.5689679102206
-1.73713392857143	9.73371216216216	-8.34881471801431	2.99914849002424e-10	2.02201126474944e-08	13.3269028972723	KLRB1	16.5427299307252
-1.46990511904762	8.0548427027027	-9.68294295309479	5.64820577467005e-12	9.52334345085842e-10	17.232014781133	VPS37C	16.5336243201366
-1.67819678571428	5.50461324324324	-8.58889337605931	1.44459672119984e-10	1.14404555920475e-08	14.0457837260734	SEMA3C	16.5138815848621
2.034415	9.9569972972973	7.293792693353	7.980023351173e-09	2.68851836438967e-07	10.0965474286511	CKS2	16.474684202385
1.84932444444444	9.68356432432432	7.87951409156803	1.27363579337255e-09	6.26712305506643e-08	11.9032752343072	IDH2	16.4496572409082
1.28690876984127	8.63909135135135	10.8992429314439	1.83789960683609e-13	6.59265400146265e-11	20.5877802483754	APOL3	16.3896559849418
-1.55351138888889	4.83910864864865	-9.09031852852759	3.21055022577654e-11	3.61438805109883e-09	15.5249742870018	NECAB2	16.3016483042428
-1.68751408730159	5.15006675675676	-8.45158524564774	2.19202259183032e-10	1.58501428043256e-08	13.6354478247902	TIAM2	16.2999600903211
-1.6279328968254	5.45565189189189	-8.69794404080078	1.03894101034648e-10	8.98647132069905e-09	14.3700906950265	SFRP2	16.2523201132721
1.72327353174603	7.46447	8.24913776108663	4.06947918146316e-10	2.57157347653496e-08	13.0265099804912	TIMELESS	16.1823331833052
2.58893630952381	7.33354837837838	5.96058301233458	5.65400689109267e-07	8.52013196586898e-06	5.90801126228837	MANEA	16.1747515372431
1.65000682539682	8.6028827027027	8.53669974639033	1.6922924379949e-10	1.29806280338276e-08	13.8900659224573	PSMC3	16.1230822617539
2.43445242063492	6.92265054054054	6.21664405877341	2.48232081319982e-07	4.34145095188121e-06	6.71591105219547	SPATS2	16.0799041528782
-1.08094253968254	8.80585054054054	-12.7316291792337	1.51146067106213e-15	1.45529797454793e-12	25.2618267480338	BANP	16.02022040739
2.05739186507937	10.057542972973	7.06520501854261	1.64586092866129e-08	4.82135785891587e-07	9.38399788443786	MANF	16.0139294438449
2.15488257936508	7.12780972972973	6.80239230786193	3.79976951730105e-08	9.39364642560885e-07	8.5607403795315	SUV39H2	15.9897518271401
1.43620682539682	10.9391881081081	9.55909635536994	8.09155020759042e-12	1.27061647637476e-09	16.8790849038985	PSMB2	15.9303605317988
2.0543501984127	5.70597783783784	7.0389573678786	1.78894513493064e-08	5.15791367981419e-07	9.30195629995652	CKAP2L	15.9158788462377
1.55811293650793	7.68250027027027	8.82687109974615	7.0489675432445e-11	6.71634438729765e-09	14.751660796701	PNO1	15.8177669713077
2.04919416666666	5.70419486486487	7.00460719061448	1.99529556825576e-08	5.65483146795832e-07	9.1945248883585	KIF18A	15.7787802513789
-1.23513365079365	9.11773648648649	-10.9205194008236	1.73397310978992e-13	6.42227728974159e-11	20.6446780224973	MAST3	15.7614881997211
1.95373642857143	8.86962324324324	7.25719008256048	8.95841934113699e-09	2.9475777594741e-07	9.98269777732793	RRBP1	15.7232187063897
-1.43817305555556	9.89170837837838	-9.42376542786996	1.20114943976959e-11	1.74395459136071e-09	16.4911073535718	ZBTB18	15.7054292884736
-2.22795900793651	6.20577918918919	-6.53026872302348	9.07250002813159e-08	1.89034527921001e-06	7.70487697326821	SMIM24	15.6898956152247
1.70986623015873	8.72867837837838	8.07766318163554	6.89671251565524e-10	3.92436885727518e-08	12.5072024388803	PSMG1	15.6646964560707
-1.50376634920635	6.95650243243243	-9.0063206932568	4.12174451410071e-11	4.35856613531552e-09	15.2793535653258	CCNG2	15.6164916283057
2.69112317460317	9.88112675675676	5.64080838106823	1.57992803820736e-06	2.01345897115747e-05	4.90095851411792	ITM2C	15.6121815891022
-1.38151206349206	8.45050918918919	-9.7173753004685	5.11276732229054e-12	8.99355436480608e-10	17.3297749280578	OAZ2	15.599127909248
1.85875535714286	7.54252567567568	7.50860865679483	4.05675265457172e-09	1.53282277564582e-07	10.7626212288927	IDE	15.5983431153738
2.13105837301587	6.17466837837838	6.71818224481296	4.97228102161977e-08	1.16246529085638e-06	8.29620467280231	DIAPH3	15.5640661999003
1.80158761904762	6.93673027027027	7.68693628401954	2.32049338415944e-09	9.78136082253751e-08	11.3126139388679	CBX5	15.5556635669145
1.21371662698412	8.6912327027027	10.9425947309629	1.6324532520036e-13	6.15754634889769e-11	20.7036462911571	NFATC2IP	15.5199877895103
1.52891869047619	9.07875621621622	8.78981563928552	7.87874760569658e-11	7.26634454317911e-09	14.6421993247547	PSMD12	15.4474954450573
-1.86697305555555	5.96188108108108	-7.40918595093893	5.54577095357831e-09	1.97959675755632e-07	10.4548025117247	VWCE	15.4138006246199
2.67584571428571	8.77469432432432	5.59198621862688	1.84793416462811e-06	2.29116283346029e-05	4.74757392107086	KLHL14	15.3414623715989
1.29845357142857	10.0888835135135	10.1249346994572	1.59111444337291e-12	3.82997995092948e-10	18.4747983068443	MCTS1	15.3195429304826
-2.04223226190476	6.44990027027027	-6.8595675292882	3.16629797230794e-08	8.12972001479318e-07	8.74015916717964	WLS	15.3156150956362
2.03167059523809	8.60312378378378	6.88087503021732	2.95838830433148e-08	7.6821512618084e-07	8.80698101761387	TXNDC11	15.2963358102985
-1.5754026984127	8.17888891891892	-8.48587152691175	1.97486139053864e-10	1.44802061236528e-08	13.7381154965344	YPEL3	15.2884377967044
2.3348673015873	8.54409216216216	6.17484025343085	2.83924052621033e-07	4.84750967676078e-06	6.5839988243268	HSPA13	15.2859041475678
-2.11735341269841	7.20616405405405	-6.63596730269813	6.46750522763782e-08	1.43762503808513e-06	8.03764723641145	CREB5	15.2222109958137
1.45818674603175	6.59462378378378	9.03536393831421	3.78027148833668e-11	4.07485925356258e-09	15.3643805793531	COX15	15.1979178357081
1.98899817460317	6.79942891891892	6.9591143152395	2.30594136776301e-08	6.29155725307331e-07	9.05213625468129	POLQ	15.1902808690942
-1.19047988095238	9.76746297297297	-10.9095618810627	1.78672715844939e-13	6.53727732733462e-11	20.6153830774894	ABHD2	15.1761681902844
1.80949146825397	9.47248378378378	7.50091616834044	4.155958027296e-09	1.55720431214764e-07	10.7388341044455	SAR1B	15.1659430416549
1.46480456349206	5.75139297297297	8.98147672087398	4.4385810052579e-11	4.66663223621771e-09	15.2065362043536	TRIM69	15.164764013395
1.71156317460317	7.54450810810811	7.84185339098359	1.4317687160754e-09	6.85674787745639e-08	11.7880450931459	GOSR2	15.1372823090681
1.58284813492063	8.97461324324324	8.36261501379964	2.87531341484515e-10	1.96272326907377e-08	13.3684048034056	TMPO	15.1024523508083
1.36691523809524	10.4888256756757	9.51670435450421	9.15515622353461e-12	1.4133707000282e-09	16.7578117484886	DNAJC15	15.0884672765285
1.23842436507936	10.7799937837838	10.4365394895432	6.61303073156973e-13	1.86121206466672e-10	19.335014171906	PSMC2	15.0835127270213
-0.949347222222221	7.0077072972973	-13.7202647854012	1.34663977729941e-16	2.34623124627767e-13	27.5989998188808	CABIN1	15.0668510613585
-1.33258011904762	8.24407432432433	-9.7114112246685	5.20167823351429e-12	9.10617240228808e-10	17.3128530946008	SESN3	15.0366428593902
1.28613178571429	7.17451891891892	10.0382361967471	2.0359372814389e-12	4.598202052672e-10	18.2331034276028	CAPRIN1	15.0364697257282
-1.39630746031746	5.86215378378378	-9.30409786638453	1.70663331035903e-11	2.24985039782084e-09	16.1460349696389	TCTN1	15.035242945241
1.68742099206349	5.52645945945946	7.88158482574377	1.2654713589272e-09	6.2484569609215e-08	11.9096069980811	CIT	15.0142462167504
1.93732674603175	7.28138621621622	7.02520923265663	1.86882289805064e-08	5.34191345264662e-07	9.25896711411139	CCNE1	14.9724977342289
1.59387888888889	11.7075497297297	8.24999951118575	4.0587372057139e-10	2.56922278343703e-08	13.0291117258496	GZMB	14.9690874251987
1.14259738095238	8.15330162162162	11.1989377056625	8.13939019378874e-14	3.63175620012612e-11	21.3834903944132	SLC43A3	14.9559234491543
1.8254444047619	7.91199405405405	7.35922835083366	6.49121604279041e-09	2.24480730220808e-07	10.2998288311122	SKA2	14.946143575027
1.64114	8.24760378378378	8.02483529567472	8.11888054278573e-10	4.4402630986464e-08	12.3465847493712	CHAF1A	14.9187894859978
